treatment,maxneg,maxneggene,smaxneg,smaxneggene,smaxpos,smaxposgene,maxpos,maxposgene
BRD-K21211655:1.111 uM:1,-0.226405907295911,AC000081.1 (ENSG00000230194),-0.217112964790812,AC018816.1 (ENSG00000235978),0.169644975085779,AC124891.1 (ENSG00000255885),0.177077656496402,AC091906.1 (ENSG00000248537)
BRD-K02326505:10 uM:1,-0.429536365872817,GJB5 (ENSG00000189280),-0.424694533520831,COL17A1 (ENSG00000065618),0.366342255744579,CUTA (ENSG00000112514),0.395620857459679,VKORC1 (ENSG00000167397)
BRD-A25704312:1.111 uM:1,-0.24181648200744,AC087645.3 (ENSG00000279886),-0.230678529182351,FAM32BP (ENSG00000203416),0.19447044205955,PRYP2 (ENSG00000231311),0.206614569487729,DAZ2 (ENSG00000205944)
BRD-K43429149:10 uM:1,-0.266111616951892,AC068725.1 (ENSG00000285548),-0.237516120690245,GPR149 (ENSG00000174948),0.251685445003399,COPZ2 (ENSG00000005243),0.256067702895418,STOML1 (ENSG00000067221)
BRD-A74253629:3.333 uM:1,-0.207452802305898,AL353651.3 (ENSG00000285462),-0.20745237876475,AC090709.1 (ENSG00000257191),0.229076564599244,BCL2L2 (ENSG00000129473),0.236907442978396,TBC1D10A (ENSG00000099992)
BRD-K19814214:1.111 uM:1,-0.195444433911611,SPATA17-AS1 (ENSG00000234070),-0.194094523725476,HSPD1P7 (ENSG00000215005),0.197216565000496,AC079742.1 (ENSG00000232581),0.20847315251007,TMCO2 (ENSG00000188800)
BRD-A32535556:1.111 uM:1,-0.256110355165319,AL445687.1 (ENSG00000228530),-0.256110355165319,AC104108.1 (ENSG00000251605),0.188819753637798,RAB4B (ENSG00000167578),0.198006766560638,PLEKHF1 (ENSG00000166289)
BRD-K07979251:3.333 uM:1,-0.283214541339135,AC134026.1 (ENSG00000279305),-0.26493548172458,GPR149 (ENSG00000174948),0.195215206470665,MBNL2 (ENSG00000139793),0.209911879853264,S100A10 (ENSG00000197747)
BRD-K89299122:1.111 uM:1,-0.250155365234039,RN7SL602P (ENSG00000264352),-0.248883454158375,LSMEM2 (ENSG00000179564),0.179368953113091,AC023141.7 (ENSG00000231484),0.189936268157762,AC027612.2 (ENSG00000230572)
BRD-K15881290:1.111 uM:1,-0.206974110896383,AP001056.1 (ENSG00000237604),-0.198448038006718,AC069200.1 (ENSG00000273257),0.166998133040641,SNHG14 (ENSG00000224078),0.176647720557202,AC010857.1 (ENSG00000272479)
BRD-K08039986:10 uM:1,-0.351810493320584,AC008655.1 (ENSG00000267815),-0.343377502123028,ODAM (ENSG00000109205),0.361531620526603,AC084033.3 (ENSG00000257698),0.387588087944669,KIRREL1 (ENSG00000183853)
BRD-K30675371:1.111 uM:1,-0.212144336035451,MAGI2-AS2 (ENSG00000226978),-0.186658607213156,AC073529.1 (ENSG00000234129),0.20872675191433,PDGFB (ENSG00000100311),0.221189126108397,LRRC37A5P (ENSG00000204173)
BRD-K07709896:10 uM:1,-0.428801636088893,PMEL (ENSG00000185664),-0.428070364137451,TRIM63 (ENSG00000158022),0.296957340912126,PCBD2 (ENSG00000132570),0.315060248421836,DENND3 (ENSG00000105339)
BRD-K78349854:3.333 uM:1,-0.228257682818187,AC092490.2 (ENSG00000255829),-0.225828295602066,LINC02594 (ENSG00000267440),0.193740417265959,AL358613.1 (ENSG00000226425),0.197701359556618,MUC2 (ENSG00000198788)
BRD-K15227555:1.111 uM:1,-0.238666282614756,AC107884.2 (ENSG00000254864),-0.232979399492413,AC091231.1 (ENSG00000259682),0.245091350280877,AL451074.3 (ENSG00000225272),0.253635314220525,AC013429.2 (ENSG00000234995)
BRD-K23726194:0.5556 uM:1,-0.196363113065087,AC073896.2 (ENSG00000257303),-0.186244454692495,AC097347.1 (ENSG00000231217),0.193758643004716,ACTN4P2 (ENSG00000214141),0.193782926141244,GTF2IP9 (ENSG00000251451)
BRD-K17023296:10 uM:1,-0.24172674624375,AL356421.1 (ENSG00000216616),-0.24172674624375,HSPE1P12 (ENSG00000235930),0.211609437979089,PLEKHA6 (ENSG00000143850),0.22055783704821,MT-RNR1 (ENSG00000211459)
BRD-K30381859:3.333 uM:1,-0.216688036282628,DPEP2 (ENSG00000167261),-0.205640515615125,TRAV33 (ENSG00000258812),0.195907587333375,AL031313.1 (ENSG00000228041),0.205490575446454,AL353692.1 (ENSG00000217653)
BRD-A32535556:10 uM:1,-0.197912571211979,RN7SL494P (ENSG00000241175),-0.197724995147624,AP000867.4 (ENSG00000284625),0.196101212602559,RFESDP1 (ENSG00000231650),0.203997743509349,LINC01940 (ENSG00000227744)
BRD-K09140990:1.111 uM:1,-0.201177548298729,Z99127.2 (ENSG00000235869),-0.187980617324928,GAMTP2 (ENSG00000231910),0.21122436503535,AL162464.1 (ENSG00000258601),0.221423247533003,AC040169.4 (ENSG00000285792)
BRD-K37227493:10 uM:1,-0.202346268564777,USP17L23 (ENSG00000250913),-0.18391801371659,KLK11 (ENSG00000167757),0.170083017689465,CCR1 (ENSG00000163823),0.195112913528693,ACOX2 (ENSG00000168306)
BRD-K09140990:3.333 uM:1,-0.226042785004344,AC007785.1 (ENSG00000267922),-0.208235353214333,MYBPC3 (ENSG00000134571),0.197856920190271,AL138976.1 (ENSG00000240624),0.203623903166717,LRRC37A5P (ENSG00000204173)
BRD-A73472320:3.333 uM:1,-0.216197303366881,TAT (ENSG00000198650),-0.204690264731614,STOX1 (ENSG00000165730),0.207250339044962,INSIG2 (ENSG00000125629),0.214812945259566,IGKV1OR9-2 (ENSG00000225380)
BRD-K38182465:1.111 uM:1,-0.194000851741992,AL157871.2 (ENSG00000258521),-0.190313030429715,KLF3-AS1 (ENSG00000231160),0.196611786797901,SHKBP1 (ENSG00000160410),0.207559381192041,TAAR6 (ENSG00000146383)
BRD-K43429149:3.333 uM:1,-0.303445151594057,AC105271.1 (ENSG00000233894),-0.284278802193379,AC087645.3 (ENSG00000279886),0.178031414459539,AK1 (ENSG00000106992),0.190198020568172,ADAMTS7P4 (ENSG00000218052)
BRD-K59035218:3.333 uM:1,-0.189872705294714,AC104389.3 (ENSG00000236248),-0.172441218662945,AC013403.1 (ENSG00000236099),0.189369866906384,CEP164 (ENSG00000110274),0.217476108695615,AC098484.3 (ENSG00000283580)
BRD-K62687711:3.333 uM:1,-0.254058330175588,RN7SKP218 (ENSG00000222154),-0.252228809144952,AC024082.2 (ENSG00000231931),0.204339556407337,AC024940.2 (ENSG00000243517),0.207263805030268,LINC01940 (ENSG00000227744)
BRD-K81571111:10 uM:1,-0.269678267266164,TAF11L2 (ENSG00000284373),-0.258178351453735,TRIM49C (ENSG00000204449),0.212434632399595,PPP1R15A (ENSG00000087074),0.213484398366614,TAX1BP1 (ENSG00000106052)
BRD-A37636110:1.111 uM:1,-0.203899067386463,DUX4L45 (ENSG00000261440),-0.202163732293759,Z82196.1 (ENSG00000234891),0.195835696525204,AF038458.2 (ENSG00000267388),0.196692618925543,AL133299.1 (ENSG00000261120)
BRD-K48892944:3.333 uM:1,-0.227075567711908,RABGAP1L-IT1 (ENSG00000223525),-0.195266411902322,RN7SKP28 (ENSG00000201640),0.188424051401549,AFF3 (ENSG00000144218),0.195419609469187,STMN3 (ENSG00000197457)
BRD-K57260622:10 uM:1,-0.355928299455636,PDE3A (ENSG00000172572),-0.262829235436019,AL049812.2 (ENSG00000225458),0.230841583101304,YBX2 (ENSG00000006047),0.238720164869171,TMEM265 (ENSG00000281991)
BRD-K04186134:3.333 uM:1,-0.268623554187605,RPL18AP15 (ENSG00000236189),-0.243410626853954,AL807752.2 (ENSG00000229257),0.198093615767073,C7orf66 (ENSG00000205174),0.205265452193945,CR769776.3 (ENSG00000285580)
BRD-K88430717:1.111 uM:1,-0.215139850475461,AC108066.1 (ENSG00000223373),-0.211764998864265,PROM2 (ENSG00000155066),0.220794720386171,AC027250.1 (ENSG00000276605),0.226575927156254,AC074344.1 (ENSG00000248552)
BRD-K07709896:3.333 uM:1,-0.202289830648378,AL136526.1 (ENSG00000280169),-0.190531077301159,FDPSP2 (ENSG00000233980),0.182537790072849,CIB4 (ENSG00000157884),0.185162386639158,PSMG3-AS1 (ENSG00000230487)
BRD-K16685883:10 uM:1,-0.227107951711787,GLDCP1 (ENSG00000248590),-0.209581982840191,LIN28A (ENSG00000131914),0.199796433853583,FAM86FP (ENSG00000164845),0.201290244160374,AC026765.1 (ENSG00000257517)
BRD-K96041907:10 uM:1,-0.311375378666448,PPP1R13L (ENSG00000104881),-0.310931152621929,TMEM40 (ENSG00000088726),0.347771040432177,ABCF2 (ENSG00000033050),0.376036205675216,CUL1 (ENSG00000055130)
BRD-A37636110:3.333 uM:1,-0.207709457846154,TARS2P1 (ENSG00000248104),-0.204868125936236,CATIP-AS2 (ENSG00000237281),0.206381245198839,AL020997.2 (ENSG00000269971),0.23271550644128,CIR1P2 (ENSG00000250215)
BRD-K92068881:1.111 uM:1,-0.275827989543051,AC012485.3 (ENSG00000283635),-0.267291417640525,TRIM53AP (ENSG00000225581),0.23415372596241,AXL (ENSG00000167601),0.242759907860507,PLK2 (ENSG00000145632)
BRD-K12518223:3.333 uM:1,-0.276038999455976,AC005082.1 (ENSG00000226816),-0.234826290990071,FOXB1 (ENSG00000171956),0.246077744739123,CUL1 (ENSG00000055130),0.254108540441338,XPA (ENSG00000136936)
BRD-K46061829:3.333 uM:1,-0.25260739333798,APOB (ENSG00000084674),-0.251589856626206,AHSG (ENSG00000145192),0.242108242695214,IQCJ-SCHIP1 (ENSG00000283154),0.244318675899235,ITGA3 (ENSG00000005884)
BRD-K02326505:1.111 uM:1,-0.22291644326083,CPEB3 (ENSG00000107864),-0.206014983615272,AC012603.1 (ENSG00000271849),0.151620542002772,AK4 (ENSG00000162433),0.170222777591006,FLJ22447 (ENSG00000232774)
BRD-A32535556:3.333 uM:1,-0.188616587479256,ZP1 (ENSG00000149506),-0.183826046149103,FYB2 (ENSG00000187889),0.217583366713195,AC023141.13 (ENSG00000271696),0.236675809924294,LRRC37A5P (ENSG00000204173)
BRD-K21211655:10 uM:1,-0.289576338864094,RPL3 (ENSG00000100316),-0.286319579609081,RPL10A (ENSG00000198755),0.300614714734647,NR3C1 (ENSG00000113580),0.310430936747533,TGFBI (ENSG00000120708)
BRD-K94100089:2.778 uM:1,-0.24055670977266,PPIAP24 (ENSG00000174408),-0.23763491866186,LINC01104 (ENSG00000232084),0.174729846486519,AC106739.1 (ENSG00000274092),0.183059490261289,AL161772.1 (ENSG00000278291)
BRD-K15227555:3.333 uM:1,-0.237558733121176,AC020914.1 (ENSG00000268777),-0.209219997233636,LINC01668 (ENSG00000283051),0.188124053846959,LINC01237 (ENSG00000233806),0.197795310873046,AC016831.6 (ENSG00000285106)
BRD-K28421826:3.333 uM:1,-0.27513347200607,PGBD4P6 (ENSG00000226064),-0.275072315047348,AC010542.1 (ENSG00000260650),0.195088989334488,C4BPA (ENSG00000123838),0.201768865221724,AL391117.1 (ENSG00000284418)
BRD-K59035218:10 uM:1,-0.220358711771621,ENO1P1 (ENSG00000244457),-0.203848063688804,CYP27C1 (ENSG00000186684),0.229863795401019,LINC00957 (ENSG00000235314),0.230360651043949,EXOC8 (ENSG00000116903)
BRD-K30675371:10 uM:1,-0.245319925962813,Z97198.1 (ENSG00000224000),-0.234315972653287,ESM1 (ENSG00000164283),0.186018305320652,SMARCA4 (ENSG00000127616),0.186854560004801,CBLB (ENSG00000114423)
BRD-A95635336:10 uM:1,-0.265006978396685,NTS (ENSG00000133636),-0.2363457223527,ITIH2 (ENSG00000151655),0.284701733396067,PMAIP1 (ENSG00000141682),0.303736888917628,SLC2A1 (ENSG00000117394)
BRD-K62687711:1.111 uM:1,-0.202246620667011,LINC01940 (ENSG00000227744),-0.201467595524565,C5orf47 (ENSG00000185056),0.236101838711493,FAM242D (ENSG00000231248),0.236101838711493,AC105914.1 (ENSG00000250200)
BRD-A95635336:3.333 uM:1,-0.187951924840198,AC092184.1 (ENSG00000280345),-0.185674500916747,UQCRFS1 (ENSG00000169021),0.19114497663314,SLFN5 (ENSG00000166750),0.205505281591568,MYO10 (ENSG00000145555)
BRD-K37227493:3.333 uM:1,-0.46821058287637,TLCD1 (ENSG00000160606),-0.347822024750362,ARHGAP8 (ENSG00000241484),0.356000244498278,CLIC4 (ENSG00000169504),0.360931109193826,EMP3 (ENSG00000142227)
BRD-A38864475:1.111 uM:1,-0.224201310408926,AL136455.1 (ENSG00000225191),-0.211551341084959,TAS2R1 (ENSG00000169777),0.192935259435439,LRRC37A5P (ENSG00000204173),0.205402744636359,AL031313.1 (ENSG00000228041)
BRD-K78349854:1.111 uM:1,-0.269235738291637,PGBD4P6 (ENSG00000226064),-0.21672276452005,AF130417.1 (ENSG00000227330),0.192579432154177,AL356094.1 (ENSG00000280451),0.196400351032813,RABEPKP1 (ENSG00000225801)
BRD-K04360066:1.111 uM:1,-0.249348298391159,AC241377.1 (ENSG00000275296),-0.233902841650303,AC112495.1 (ENSG00000223742),0.214445655129812,RPL23AP85 (ENSG00000224980),0.229810173433271,AC125421.2 (ENSG00000265927)
BRD-K27703903:10 uM:1,-0.251093237453301,CAMK1G (ENSG00000008118),-0.247247148007993,KRTAP4-16 (ENSG00000241241),0.248937443831828,BICDL1 (ENSG00000135127),0.253961227580743,IL17RB (ENSG00000056736)
BRD-K31920844:1.111 uM:1,-0.24378511674737,AC007406.2 (ENSG00000255746),-0.233637717514648,ENPP7P13 (ENSG00000261580),0.204094668647419,AL162632.2 (ENSG00000258746),0.216423356500863,PPIAP39 (ENSG00000230018)
BRD-A03010492:10 uM:1,-0.238886598984917,NTS (ENSG00000133636),-0.210509610922656,HTR6 (ENSG00000158748),0.219084620745278,PMAIP1 (ENSG00000141682),0.23804176149501,FHL2 (ENSG00000115641)
BRD-K09268962:1.111 uM:1,-0.195798210651728,PGBD4P6 (ENSG00000226064),-0.186663105779782,KRT18P26 (ENSG00000229798),0.209374382685729,AC092667.1 (ENSG00000230393),0.211661617077986,NAV1 (ENSG00000134369)
BRD-K59035218:1.111 uM:1,-0.188845570858808,RPL7P8 (ENSG00000235045),-0.178229771327174,NDUFA8P1 (ENSG00000271710),0.190791963513304,AF241726.2 (ENSG00000250349),0.20000873213625,CKM (ENSG00000104879)
BRD-K60947211:3.333 uM:1,-0.206335584280976,PDCD2 (ENSG00000071994),-0.20126107550313,AC025040.1 (ENSG00000259188),0.199562153133961,SUPT4H1P2 (ENSG00000246115),0.210699618252333,JAK1 (ENSG00000162434)
BRD-K49328917:10 uM:1,-0.395991024912173,CEBPA (ENSG00000245848),-0.387130191271311,AC008738.3 (ENSG00000267580),0.371767801964024,MSN (ENSG00000147065),0.382825352678821,MSANTD3 (ENSG00000066697)
BRD-K09140990:10 uM:1,-0.295029842833079,TAC3 (ENSG00000166863),-0.286743124941477,IGDCC3 (ENSG00000174498),0.264916360209803,TICAM2 (ENSG00000243414),0.268982093204581,HRH1 (ENSG00000196639)
BRD-K71350030:10 uM:1,-0.235992219191105,MUC22 (ENSG00000261272),-0.228307645252708,RN7SKP45 (ENSG00000200379),0.257071477048789,FLJ42351 (ENSG00000237753),0.262993258327366,PHC2 (ENSG00000134686)
BRD-K21211655:3.333 uM:1,-0.198434749744754,AF241726.1 (ENSG00000232370),-0.198356660868242,C14orf177 (ENSG00000176605),0.165078363069733,LINC00407 (ENSG00000237585),0.175252951043472,AC132825.6 (ENSG00000284263)
BRD-K17883404:10 uM:1,-0.227386952144032,CDC123 (ENSG00000151465),-0.216864553680762,HNRNPA1 (ENSG00000135486),0.232302708265312,SYNC (ENSG00000162520),0.246614484975275,PPP1R3F (ENSG00000049769)
BRD-K54294877:10 uM:1,-0.277730423763926,RBPMS2 (ENSG00000166831),-0.232516450612898,MAGI2-AS2 (ENSG00000226978),0.2290982382601,RUNX1 (ENSG00000159216),0.233151093665966,SLC2A1 (ENSG00000117394)
BRD-K48980023:10 uM:1,-0.307590902309078,SLC29A2 (ENSG00000174669),-0.28580659730862,LTA4H (ENSG00000111144),0.325683905107524,CREB3L2 (ENSG00000182158),0.385232496123049,CALU (ENSG00000128595)
BRD-K30958256:1.111 uM:1,-0.200117913717214,IGHV2-70D (ENSG00000211974),-0.196296209446978,TMIE (ENSG00000181585),0.173277471833956,MRPS12 (ENSG00000128626),0.192547462427625,LINC02568 (ENSG00000259459)
BRD-K15947525:3.333 uM:1,-0.24303448415054,MTCO1P7 (ENSG00000236211),-0.242541464791716,AC092278.1 (ENSG00000274455),0.218381116371152,LHFPL2 (ENSG00000145685),0.233114206071018,CAVIN3 (ENSG00000170955)
BRD-K01881340:1.111 uM:1,-0.192511792712278,AL390866.1 (ENSG00000233472),-0.174976398382905,LINC00433 (ENSG00000229443),0.186051128404091,MAFTRR (ENSG00000261390),0.188819696285558,AP000705.1 (ENSG00000231136)
BRD-K82728769:3.333 uM:1,-0.263116500383028,CLVS2 (ENSG00000146352),-0.25253001337078,CSRP2 (ENSG00000175183),0.284790431182734,OSGIN1 (ENSG00000140961),0.291134344386384,GCLC (ENSG00000001084)
BRD-K81031146:3.333 uM:1,-0.192112477997668,PSMB4 (ENSG00000159377),-0.180783379332388,SOD1 (ENSG00000142168),0.187201580619018,AC003101.3 (ENSG00000278977),0.202324159087599,RN7SL317P (ENSG00000242668)
BRD-K88272324:1.111 uM:1,-0.208472961943159,AC006130.1 (ENSG00000267063),-0.170775873037593,AC140125.2 (ENSG00000249109),0.200828955536276,AL049792.1 (ENSG00000228819),0.200898615255485,AC007849.2 (ENSG00000244381)
BRD-A76249262:3.333 uM:1,-0.237400870091513,GPR85 (ENSG00000164604),-0.231750910809713,FKBP1A (ENSG00000088832),0.230887136818565,LLGL2 (ENSG00000073350),0.243955276267092,LAMA5 (ENSG00000130702)
BRD-K82118272:1.111 uM:1,-0.249527477590065,AL645937.3 (ENSG00000230598),-0.232949187124001,AC017074.2 (ENSG00000233479),0.205317935778531,AC108734.2 (ENSG00000241473),0.215214753723114,AC107304.1 (ENSG00000271671)
BRD-K17023296:1.111 uM:1,-0.204630714415333,MTND3P18 (ENSG00000283865),-0.196469587294436,RPL7P20 (ENSG00000254252),0.207105276637785,VWFP1 (ENSG00000241717),0.210402895779984,ANKRD62P1 (ENSG00000259271)
BRD-K04360066:10 uM:1,-0.291428997658293,ATP5F1A (ENSG00000152234),-0.257665982292338,CHRNA3 (ENSG00000080644),0.283311654522677,GPR1 (ENSG00000183671),0.286601329513726,TMEM173 (ENSG00000184584)
BRD-A25704312:10 uM:1,-0.271899506479405,FOXN4 (ENSG00000139445),-0.25953995794785,GPC3 (ENSG00000147257),0.249949358863701,TRIM38 (ENSG00000112343),0.264094229857271,TAGLN2 (ENSG00000158710)
BRD-K46716971:3.333 uM:1,-0.202245077632109,ARFGAP2 (ENSG00000149182),-0.199563015494403,CTCF (ENSG00000102974),0.208225784717025,RPL18AP15 (ENSG00000236189),0.222757621067138,ARHGAP42P5 (ENSG00000258233)
BRD-K49611301:10 uM:1,-0.296654259884433,NTS (ENSG00000133636),-0.252746028230109,GPC3 (ENSG00000147257),0.261024038223899,GBP3 (ENSG00000117226),0.286769791480049,PMAIP1 (ENSG00000141682)
BRD-K12755898:3.333 uM:1,-0.191020928918002,REG1B (ENSG00000172023),-0.177247975432224,Z97205.2 (ENSG00000260422),0.221346300588041,AL355097.1 (ENSG00000258379),0.254427249584211,SMARCE1P7 (ENSG00000270973)
BRD-A64234227:1.111 uM:1,-0.337005998226862,PDGFRA (ENSG00000134853),-0.276209275916043,PGBD4P6 (ENSG00000226064),0.222028759564512,VAMP8 (ENSG00000118640),0.223228318143243,RAB3IP (ENSG00000127328)
BRD-K30756523:1.111 uM:1,-0.209626691309376,AC011452.1 (ENSG00000269179),-0.199158777464955,AC079015.1 (ENSG00000253988),0.200207864022502,DEFB135 (ENSG00000205883),0.234421177206411,PGBD4P6 (ENSG00000226064)
BRD-K10180537:1.111 uM:1,-0.23301409841267,AC079910.1 (ENSG00000240792),-0.213436154147123,DKK4 (ENSG00000104371),0.269912283328037,AL355493.2 (ENSG00000260151),0.273078183422204,IFNA12P (ENSG00000235108)
BRD-K38182465:10 uM:1,-0.302001886334502,ELL3 (ENSG00000128886),-0.289491227914255,SLC29A2 (ENSG00000174669),0.295731908770972,ARHGAP31 (ENSG00000031081),0.305083440459317,ACSL4 (ENSG00000068366)
BRD-K48980023:1.111 uM:1,-0.324242931370342,TMEM105 (ENSG00000185332),-0.32082410437085,NOXO1 (ENSG00000196408),0.36546944814367,CNN3 (ENSG00000117519),0.376297273219066,CALU (ENSG00000128595)
BRD-K56377981:1.111 uM:1,-0.261609594861199,EDDM3A (ENSG00000181562),-0.260596623768464,AC018755.2 (ENSG00000268500),0.155680257957915,RNF213 (ENSG00000173821),0.15769741006923,P2RY10 (ENSG00000078589)
BRD-K40824982:3.333 uM:1,-0.2347072152888,MAGI2-AS2 (ENSG00000226978),-0.230185223890562,IGLV3-9 (ENSG00000211670),0.217847310689974,TCEANC (ENSG00000176896),0.224173962521014,CPT1B (ENSG00000205560)
BRD-K02326505:3.333 uM:1,-0.395392850967056,ANP32BP2 (ENSG00000231801),-0.285554907762696,AL121590.1 (ENSG00000278410),0.178401809494872,TMEM234 (ENSG00000160055),0.186894353522128,AC139491.2 (ENSG00000248596)
BRD-A74253629:1.111 uM:1,-0.230820292142853,MAP3K8 (ENSG00000107968),-0.217269710385907,KRT8 (ENSG00000170421),0.221010720490231,DACT3 (ENSG00000197380),0.225039054153572,AL591848.1 (ENSG00000228879)
BRD-K30381859:10 uM:1,-0.327162722085103,COQ8A (ENSG00000163050),-0.307469018574425,RCOR2 (ENSG00000167771),0.376139691371249,ITGA3 (ENSG00000005884),0.395949317484844,SLC2A1 (ENSG00000117394)
BRD-K92068881:10 uM:1,-0.317898531553268,MBD3L2B (ENSG00000196589),-0.299311768184955,D21S2088E (ENSG00000228592),0.294909082397233,RUNX1 (ENSG00000159216),0.296253523856185,MT2A (ENSG00000125148)
BRD-A37636110:10 uM:1,-0.244412220852078,LBR (ENSG00000143815),-0.231165805059872,OCLN (ENSG00000197822),0.293118726591717,SLC43A3 (ENSG00000134802),0.296049378596953,IFI16 (ENSG00000163565)
BRD-K27652894:10 uM:1,-0.408891725420145,CEBPA (ENSG00000245848),-0.397400334071072,AC008738.3 (ENSG00000267580),0.37958123785976,MSN (ENSG00000147065),0.404301655243567,EMP3 (ENSG00000142227)
BRD-A42268004:3.333 uM:1,-0.49192328201234,AP000924.1 (ENSG00000254416),-0.473565448159734,AL161719.1 (ENSG00000234535),0.329200816288104,P4HTM (ENSG00000178467),0.340789470893935,TUFT1 (ENSG00000143367)
BRD-A38506428:3.333 uM:1,-0.234078224368121,DSC3 (ENSG00000134762),-0.231417282126732,NDUFA5P9 (ENSG00000220831),0.21521501105768,TMCO1 (ENSG00000143183),0.2165826774526,PYGB (ENSG00000100994)
BRD-K08039986:3.333 uM:1,-0.204348517639387,ACOX1 (ENSG00000161533),-0.190497642673631,AL355490.1 (ENSG00000225850),0.182233217579718,AL365318.1 (ENSG00000237993),0.183027098503785,HTR3E (ENSG00000186038)
BRD-K40824982:10 uM:1,-0.266049776239063,ATR (ENSG00000175054),-0.259180725300111,OR9K1P (ENSG00000196534),0.283462407809232,THAP7 (ENSG00000184436),0.287845531346581,ZNF444 (ENSG00000167685)
BRD-K98727599:10 uM:1,-0.284893850031006,LRRC4C (ENSG00000148948),-0.264008505658277,AC080100.1 (ENSG00000279675),0.236475910385503,COBL (ENSG00000106078),0.240589078045688,AL365181.3 (ENSG00000272405)
BRD-A02583648:10 uM:1,-0.329150639190374,ADAM11 (ENSG00000073670),-0.316256101102257,HTR6 (ENSG00000158748),0.393226643107306,RUNX1 (ENSG00000159216),0.46262042677094,SLC2A1 (ENSG00000117394)
BRD-A19770876:10 uM:1,-0.344271459792934,CEBPA (ENSG00000245848),-0.336322851341064,AC008738.3 (ENSG00000267580),0.321705504502368,LY96 (ENSG00000154589),0.339059607460599,DOCK10 (ENSG00000135905)
BRD-K91034367:10 uM:1,-0.269133143732762,CDKAL1 (ENSG00000145996),-0.213787067932468,ZDHHC18 (ENSG00000204160),0.18931419568179,ABCC2 (ENSG00000023839),0.192204868608332,TRIM72 (ENSG00000177238)
BRD-K56536867:1.111 uM:1,-0.29485599884526,ANKRD65 (ENSG00000235098),-0.287154519813048,AC011487.2 (ENSG00000268864),0.223992663733051,ROBO3 (ENSG00000154134),0.232485355764755,NFIC (ENSG00000141905)
BRD-A51470122:1.111 uM:1,-0.228238269101597,AP005264.2 (ENSG00000267116),-0.218714337379994,AC090241.1 (ENSG00000267587),0.187373033693346,AC009948.1 (ENSG00000223960),0.188303078208611,CICP17 (ENSG00000227233)
BRD-K81031146:10 uM:1,-0.213568407210686,AC073571.1 (ENSG00000258225),-0.204261684941194,AC016598.2 (ENSG00000251205),0.193197547224842,LINC00265 (ENSG00000188185),0.212953673612982,LNPK (ENSG00000144320)
BRD-K76516997:3.333 uM:1,-0.215007550556798,AC048344.2 (ENSG00000257852),-0.199169642746633,AL451107.1 (ENSG00000230720),0.170188466490762,EMSY (ENSG00000158636),0.17243734776658,AC011891.2 (ENSG00000271253)
BRD-K17072566:3.333 uM:1,-0.234277572279442,AC136944.6 (ENSG00000282927),-0.234277572279442,AC141257.4 (ENSG00000283110),0.189222623834235,TSPEAR (ENSG00000175894),0.193354635381729,IGHV2-70D (ENSG00000211974)
BRD-K23013687:10 uM:1,-0.398706583812279,MYADML (ENSG00000239649),-0.395000763196513,TRIM63 (ENSG00000158022),0.29672566792018,EPHB2 (ENSG00000133216),0.311205630183065,HRH1 (ENSG00000196639)
BRD-K49611301:3.333 uM:1,-0.196834552317336,AL355490.1 (ENSG00000225850),-0.18241268803168,AL121992.3 (ENSG00000272510),0.206200447667405,AC023781.1 (ENSG00000285683),0.212581109976172,GOLGA8G (ENSG00000183629)
BRD-K20874773:1.111 uM:1,-0.181639485857292,CPS1 (ENSG00000021826),-0.177269636273593,AP003171.1 (ENSG00000254874),0.174252767761896,AC096644.4 (ENSG00000260505),0.1860811476025,PLEKHS1 (ENSG00000148735)
BRD-K07979251:10 uM:1,-0.342424460884663,SKIDA1 (ENSG00000180592),-0.334780780052763,AC092013.1 (ENSG00000227785),0.316383499223438,GPX1 (ENSG00000233276),0.317096228274684,MBNL2 (ENSG00000139793)
BRD-K08039986:1.111 uM:1,-0.185791752538915,PGBD4P6 (ENSG00000226064),-0.180743892897909,AL359636.2 (ENSG00000231465),0.19278440625558,AC022784.1 (ENSG00000248538),0.195205683889258,LRRC37A5P (ENSG00000204173)
BRD-K46061829:10 uM:1,-0.318119205425689,NTS (ENSG00000133636),-0.306858729558222,HTR6 (ENSG00000158748),0.362281104222415,SLC2A1 (ENSG00000117394),0.372434761115568,ITGA3 (ENSG00000005884)
BRD-K43315148:3.333 uM:1,-0.204749346943574,AP000942.4 (ENSG00000271600),-0.197160712085282,GCFC2 (ENSG00000005436),0.201557041623804,LINC01411 (ENSG00000249306),0.208746727539266,LINC02286 (ENSG00000258098)
BRD-K60947211:1.111 uM:1,-0.187373998851623,P2RY10 (ENSG00000078589),-0.186933043454056,LINC02071 (ENSG00000249383),0.199314969622394,SNX29 (ENSG00000048471),0.211307688225337,CLIC4 (ENSG00000169504)
BRD-K04186134:10 uM:1,-0.274742149346599,SENP3-EIF4A1 (ENSG00000277957),-0.269153732818355,FECH (ENSG00000066926),0.230775457915774,RUNX1 (ENSG00000159216),0.242285095951098,RTF2 (ENSG00000022277)
BRD-K42434026:1.111 uM:1,-0.195757563371567,AC018643.1 (ENSG00000225144),-0.195757563371567,AC015978.1 (ENSG00000283076),0.206151172725439,AC093909.3 (ENSG00000250523),0.223316931904415,AC142381.2 (ENSG00000260584)
